LIST,SUBJ,Group,Trial_Order,List_Order,Target.ACC,Target.RESP,RT.1000,RT.ERR,RT,List_ID,Trigger,ITEM_ID,PRIME,TARGET,prod,rel,transparency,init_sound
2,27,1,368,168,1,6,629,629,629,73,173,173,warlike,tooth,High,Unrelated,Transparent,Consonant
1,27,1,112,112,1,6,842,842,842,74,174,174,helpless,weak,High,Unrelated,Transparent,Consonant
1,27,1,34,34,1,6,703,703,703,75,175,175,chiefly,great,High,Unrelated,Transparent,Consonant
1,27,1,126,126,1,6,845,845,845,76,176,176,strongly,ill,High,Unrelated,Transparent,Consonant
1,27,1,187,187,1,6,732,732,732,77,177,177,deafness,calm,High,Unrelated,Transparent,Consonant
1,27,1,80,80,1,6,602,602,602,78,178,178,deadly,death,High,Unrelated,Transparent,Consonant
1,27,1,109,109,0,5,599.557,,993,79,179,179,sickness,waif,High,Unrelated,Transparent,Consonant
1,27,1,15,15,1,6,915,915,915,80,180,180,worthless,high,High,Unrelated,Transparent,Consonant
1,27,1,188,188,1,6,796,796,796,81,181,181,thankless,stain,High,Unrelated,Transparent,Consonant
1,27,1,47,47,1,6,555,555,555,82,182,182,toothless,war,High,Unrelated,Transparent,Consonant
2,27,1,327,127,1,6,599.557,1267,1267,83,183,183,drawer,tract,High,Unrelated,Transparent,Vowel
2,27,1,219,19,1,6,833,833,833,84,184,184,greenish,sculpt,High,Unrelated,Transparent,Vowel
2,27,1,336,136,1,6,957,957,957,85,185,185,bookish,self,High,Unrelated,Transparent,Vowel
2,27,1,365,165,1,6,444,444,444,86,186,186,drunken,fresh,High,Unrelated,Transparent,Vowel
2,27,1,323,123,1,6,826,826,826,87,187,187,foolish,debt,High,Unrelated,Transparent,Vowel
2,27,1,364,164,1,6,532,532,532,88,188,188,freakish,pray,High,Unrelated,Transparent,Vowel
2,27,1,225,25,1,6,947,947,947,89,189,189,flaxen,profess,High,Unrelated,Transparent,Vowel
2,27,1,239,39,1,6,542,542,542,90,190,190,hunter,soft,High,Unrelated,Transparent,Vowel
2,27,1,286,86,1,6,482,482,482,91,191,191,sailor,fast,High,Unrelated,Transparent,Vowel
1,27,1,118,118,1,6,555,555,555,92,192,192,tractor,draw,High,Unrelated,Transparent,Vowel
1,27,1,50,50,1,6,467,467,467,93,193,193,sculptor,green,High,Unrelated,Transparent,Vowel
1,27,1,87,87,1,6,876,876,876,94,194,194,selfish,book,High,Unrelated,Transparent,Vowel
1,27,1,41,41,1,6,857,857,857,95,195,195,freshen,drunk,High,Unrelated,Transparent,Vowel
1,27,1,5,5,1,6,936,936,936,96,196,196,debtor,fool,High,Unrelated,Transparent,Vowel
1,27,1,190,190,1,6,548,548,548,97,197,197,prayer,freak,High,Unrelated,Transparent,Vowel
1,27,1,173,173,0,5,599.557,,712,98,198,198,professor,flax,High,Unrelated,Transparent,Vowel
1,27,1,63,63,1,6,614,614,614,99,199,199,soften,hunt,High,Unrelated,Transparent,Vowel
1,27,1,71,71,1,6,792,792,792,100,200,200,fasten,sail,High,Unrelated,Transparent,Vowel
2,28,1,301,101,1,6,407,407,407,1,1,1,breadth,bread,Low,Related,Opaque,Consonant
2,28,1,235,35,1,6,503,503,503,2,2,2,hearth,hear,Low,Related,Opaque,Consonant
2,28,1,205,5,1,6,424,424,424,3,3,3,youth,you,Low,Related,Opaque,Consonant
1,28,1,126,126,1,6,319,319,319,4,4,4,kindling,kind,Low,Related,Opaque,Consonant
1,28,1,195,195,1,6,588,588,588,5,5,5,dumpling,dump,Low,Related,Opaque,Consonant
1,28,1,94,94,1,6,688,688,688,6,6,6,random,ran,Low,Related,Opaque,Consonant
1,28,1,83,83,0,5,599.557,,463,7,7,7,dearth,dear,Low,Related,Opaque,Consonant
2,28,1,393,193,1,6,557,557,557,8,8,8,career,car,Low,Related,Opaque,Vowel
2,28,1,335,135,1,6,399,399,399,9,9,9,ratify,rat,Low,Related,Opaque,Vowel
2,28,1,267,67,1,6,447,447,447,10,10,10,factory,fact,Low,Related,Opaque,Vowel
2,28,1,236,36,1,6,431,431,431,11,11,11,pillory,pill,Low,Related,Opaque,Vowel
1,28,1,198,198,1,6,337,337,337,12,12,12,hickory,hick,Low,Related,Opaque,Vowel
1,28,1,183,183,1,6,397,397,397,13,13,13,auditory,audit,Low,Related,Opaque,Vowel
1,28,1,63,63,1,6,421,421,421,14,14,14,testify,test,Low,Related,Opaque,Vowel
2,28,1,216,16,1,6,450,450,450,15,15,15,seedling,seed,Low,Related,Transparent,Consonant
2,28,1,239,39,1,6,584,584,584,16,16,16,warmth,warm,Low,Related,Transparent,Consonant
2,28,1,272,72,1,6,560,560,560,17,17,17,fourth,four,Low,Related,Transparent,Consonant
2,28,1,206,6,1,6,592,592,592,18,18,18,boyhood,boy,Low,Related,Transparent,Consonant
2,28,1,278,78,1,6,409,409,409,19,19,19,eleventh,eleven,Low,Related,Transparent,Consonant
2,28,1,294,94,1,6,693,693,693,20,20,20,sixth,six,Low,Related,Transparent,Consonant
2,28,1,363,163,1,6,429,429,429,21,21,21,duckling,duck,Low,Related,Transparent,Consonant
2,28,1,372,172,1,6,416,416,416,22,22,22,stardom,star,Low,Related,Transparent,Consonant
2,28,1,332,132,1,6,342,342,342,23,23,23,manhood,man,Low,Related,Transparent,Consonant
1,28,1,102,102,1,6,523,523,523,24,24,24,boredom,bore,Low,Related,Transparent,Consonant
1,28,1,68,68,1,6,380,380,380,25,25,25,tenth,ten,Low,Related,Transparent,Consonant
1,28,1,123,123,1,6,593,593,593,26,26,26,freedom,free,Low,Related,Transparent,Consonant
1,28,1,47,47,1,6,382,382,382,27,27,27,kingdom,king,Low,Related,Transparent,Consonant
1,28,1,81,81,0,5,599.557,,517,28,28,28,sapling,sap,Low,Related,Transparent,Consonant
1,28,1,182,182,1,6,337,337,337,29,29,29,earthling,earth,Low,Related,Transparent,Consonant
1,28,1,127,127,1,6,395,395,395,30,30,30,growth,grow,Low,Related,Transparent,Consonant
1,28,1,103,103,0,5,599.557,,496,31,31,31,serfdom,serf,Low,Related,Transparent,Consonant
1,28,1,151,151,0,5,599.557,,535,32,32,32,health,heal,Low,Related,Transparent,Consonant
2,28,1,222,22,1,6,396,396,396,33,33,33,cashier,cash,Low,Related,Transparent,Vowel
2,28,1,226,26,1,6,485,485,485,34,34,34,solidify,solid,Low,Related,Transparent,Vowel
2,28,1,269,69,1,6,608,608,608,35,35,35,fortify,fort,Low,Related,Transparent,Vowel
2,28,1,276,76,1,6,409,409,409,36,36,36,profiteer,profit,Low,Related,Transparent,Vowel
2,28,1,258,58,1,6,820,820,820,37,37,37,directory,direct,Low,Related,Transparent,Vowel
2,28,1,303,103,0,5,599.557,,472,38,38,38,armory,arm,Low,Related,Transparent,Vowel
2,28,1,255,55,0,5,599.557,,420,39,39,39,acidify,acid,Low,Related,Transparent,Vowel
2,28,1,302,102,1,6,471,471,471,40,40,40,frontier,front,Low,Related,Transparent,Vowel
2,28,1,365,165,0,5,599.557,,406,41,41,41,humidify,humid,Low,Related,Transparent,Vowel
1,28,1,90,90,1,6,454,454,454,42,42,42,classify,class,Low,Related,Transparent,Vowel
1,28,1,66,66,1,6,507,507,507,43,43,43,hotelier,hotel,Low,Related,Transparent,Vowel
1,28,1,2,2,1,6,500,500,500,44,44,44,marketeer,market,Low,Related,Transparent,Vowel
1,28,1,42,42,1,6,487,487,487,45,45,45,justify,just,Low,Related,Transparent,Vowel
1,28,1,4,4,1,6,477,477,477,46,46,46,courtier,court,Low,Related,Transparent,Vowel
1,28,1,157,157,1,6,602,602,602,47,47,47,nullify,null,Low,Related,Transparent,Vowel
1,28,1,57,57,1,6,474,474,474,48,48,48,racketeer,racket,Low,Related,Transparent,Vowel
1,28,1,84,84,1,6,779,779,779,49,49,49,musketeer,musket,Low,Related,Transparent,Vowel
1,28,1,107,107,1,6,474,474,474,50,50,50,clothier,cloth,Low,Related,Transparent,Vowel
2,28,1,341,141,1,6,425,425,425,51,51,51,witness,wit,High,Related,Opaque,Consonant
1,28,1,110,110,0,5,599.557,,432,52,52,52,imply,imp,High,Related,Opaque,Consonant
2,28,1,376,176,1,6,385,385,385,53,53,53,listen,list,High,Related,Opaque,Vowel
2,28,1,271,71,1,6,495,495,495,54,54,54,pastor,past,High,Related,Opaque,Vowel
2,28,1,228,28,1,6,382,382,382,55,55,55,banish,ban,High,Related,Opaque,Vowel
2,28,1,347,147,1,6,441,441,441,56,56,56,heathen,heath,High,Related,Opaque,Vowel
2,28,1,357,157,0,5,599.557,,412,57,57,57,mister,mist,High,Related,Opaque,Vowel
2,28,1,285,85,1,6,475,475,475,58,58,58,raptor,rapt,High,Related,Opaque,Vowel
1,28,1,171,171,1,6,520,520,520,59,59,59,flower,flow,High,Related,Opaque,Vowel
1,28,1,158,158,0,5,599.557,,542,60,60,60,traitor,trait,High,Related,Opaque,Vowel
1,28,1,31,31,1,6,446,446,446,61,61,61,limber,limb,High,Related,Opaque,Vowel
1,28,1,32,32,0,5,599.557,,819,62,62,62,hunger,hung,High,Related,Opaque,Vowel
1,28,1,168,168,1,6,531,531,531,63,63,63,pollen,poll,High,Related,Opaque,Vowel
1,28,1,176,176,1,6,527,527,527,64,64,64,vanish,van,High,Related,Opaque,Vowel
2,28,1,362,162,1,6,653,653,653,65,65,65,helpless,help,High,Related,Transparent,Consonant
2,28,1,286,86,1,6,468,468,468,66,66,66,chiefly,chief,High,Related,Transparent,Consonant
2,28,1,355,155,1,6,460,460,460,67,67,67,strongly,strong,High,Related,Transparent,Consonant
2,28,1,369,169,1,6,743,743,743,68,68,68,deafness,deaf,High,Related,Transparent,Consonant
2,28,1,203,3,1,6,368,368,368,69,69,69,deadly,dead,High,Related,Transparent,Consonant
2,28,1,373,173,1,6,344,344,344,70,70,70,sickness,sick,High,Related,Transparent,Consonant
2,28,1,318,118,1,6,459,459,459,71,71,71,worthless,worth,High,Related,Transparent,Consonant
2,28,1,391,191,1,6,316,316,316,72,72,72,thankless,thank,High,Related,Transparent,Consonant
2,28,1,223,23,1,6,412,412,412,73,73,73,toothless,tooth,High,Related,Transparent,Consonant
1,28,1,88,88,1,6,453,453,453,74,74,74,weakness,weak,High,Related,Transparent,Consonant
1,28,1,71,71,1,6,377,377,377,75,75,75,greatly,great,High,Related,Transparent,Consonant
1,28,1,188,188,1,6,492,492,492,76,76,76,illness,ill,High,Related,Transparent,Consonant
1,28,1,115,115,1,6,550,550,550,77,77,77,calmness,calm,High,Related,Transparent,Consonant
1,28,1,140,140,1,6,477,477,477,78,78,78,deathlike,death,High,Related,Transparent,Consonant
1,28,1,22,22,1,6,534,534,534,79,79,79,waiflike,waif,High,Related,Transparent,Consonant
1,28,1,169,169,1,6,391,391,391,80,80,80,highly,high,High,Related,Transparent,Consonant
1,28,1,85,85,1,6,504,504,504,81,81,81,stainless,stain,High,Related,Transparent,Consonant
1,28,1,150,150,1,6,610,610,610,82,82,82,warlike,war,High,Related,Transparent,Consonant
2,28,1,298,98,0,5,599.557,,454,83,83,83,tractor,tract,High,Related,Transparent,Vowel
2,28,1,245,45,0,5,599.557,,506,84,84,84,sculptor,sculpt,High,Related,Transparent,Vowel
2,28,1,299,99,1,6,462,462,462,85,85,85,selfish,self,High,Related,Transparent,Vowel
2,28,1,300,100,1,6,343,343,343,86,86,86,freshen,fresh,High,Related,Transparent,Vowel
2,28,1,389,189,0,5,599.557,,395,87,87,87,debtor,debt,High,Related,Transparent,Vowel
2,28,1,210,10,1,6,450,450,450,88,88,88,prayer,pray,High,Related,Transparent,Vowel
2,28,1,263,63,0,5,599.557,,486,89,89,89,professor,profess,High,Related,Transparent,Vowel
2,28,1,273,73,1,6,416,416,416,90,90,90,soften,soft,High,Related,Transparent,Vowel
2,28,1,265,65,1,6,583,583,583,91,91,91,fasten,fast,High,Related,Transparent,Vowel
1,28,1,117,117,1,6,430,430,430,92,92,92,drawer,draw,High,Related,Transparent,Vowel
1,28,1,180,180,1,6,449,449,449,93,93,93,greenish,green,High,Related,Transparent,Vowel
1,28,1,96,96,1,6,440,440,440,94,94,94,bookish,book,High,Related,Transparent,Vowel
1,28,1,120,120,1,6,356,356,356,95,95,95,drunken,drunk,High,Related,Transparent,Vowel
1,28,1,174,174,1,6,398,398,398,96,96,96,foolish,fool,High,Related,Transparent,Vowel
1,28,1,130,130,1,6,377,377,377,97,97,97,freakish,freak,High,Related,Transparent,Vowel
1,28,1,92,92,1,6,367,367,367,98,98,98,flaxen,flax,High,Related,Transparent,Vowel
1,28,1,87,87,1,6,385,385,385,99,99,99,hunter,hunt,High,Related,Transparent,Vowel
1,28,1,128,128,1,6,480,480,480,100,100,100,sailor,sail,High,Related,Transparent,Vowel
1,28,1,10,10,1,6,497,497,497,1,101,101,kindling,bread,Low,Unrelated,Opaque,Consonant
1,28,1,108,108,1,6,414,414,414,2,102,102,dumpling,hear,Low,Unrelated,Opaque,Consonant
1,28,1,37,37,1,6,449,449,449,3,103,103,random,you,Low,Unrelated,Opaque,Consonant
2,28,1,397,197,1,6,958,958,958,4,104,104,breadth,kind,Low,Unrelated,Opaque,Consonant
2,28,1,378,178,1,6,377,377,377,5,105,105,hearth,dump,Low,Unrelated,Opaque,Consonant
2,28,1,204,4,1,6,392,392,392,6,106,106,youth,ran,Low,Unrelated,Opaque,Consonant
2,28,1,249,49,1,6,467,467,467,7,107,107,pillory,dear,Low,Unrelated,Opaque,Consonant
1,28,1,43,43,1,6,476,476,476,8,108,108,hickory,car,Low,Unrelated,Opaque,Vowel
1,28,1,62,62,1,6,521,521,521,9,109,109,auditory,rat,Low,Unrelated,Opaque,Vowel
1,28,1,89,89,1,6,362,362,362,10,110,110,testify,fact,Low,Unrelated,Opaque,Vowel
1,28,1,16,16,1,6,475,475,475,11,111,111,dearth,pill,Low,Unrelated,Opaque,Vowel
2,28,1,225,25,1,6,405,405,405,12,112,112,career,hick,Low,Unrelated,Opaque,Vowel
2,28,1,323,123,1,6,700,700,700,13,113,113,ratify,audit,Low,Unrelated,Opaque,Vowel
2,28,1,370,170,1,6,463,463,463,14,114,114,factory,test,Low,Unrelated,Opaque,Vowel
1,28,1,17,17,0,5,599.557,,439,15,115,115,boredom,seed,Low,Unrelated,Transparent,Consonant
1,28,1,129,129,1,6,412,412,412,16,116,116,tenth,warm,Low,Unrelated,Transparent,Consonant
1,28,1,23,23,1,6,498,498,498,17,117,117,freedom,four,Low,Unrelated,Transparent,Consonant
1,28,1,164,164,1,6,617,617,617,18,118,118,kingdom,boy,Low,Unrelated,Transparent,Consonant
1,28,1,82,82,1,6,426,426,426,19,119,119,sapling,eleven,Low,Unrelated,Transparent,Consonant
1,28,1,1,1,1,6,576,576,576,20,120,120,earthling,six,Low,Unrelated,Transparent,Consonant
1,28,1,121,121,1,6,640,640,640,21,121,121,growth,duck,Low,Unrelated,Transparent,Consonant
1,28,1,143,143,1,6,403,403,403,22,122,122,serfdom,star,Low,Unrelated,Transparent,Consonant
1,28,1,15,15,1,6,446,446,446,23,123,123,health,man,Low,Unrelated,Transparent,Consonant
2,28,1,219,19,1,6,459,459,459,24,124,124,seedling,bore,Low,Unrelated,Transparent,Consonant
2,28,1,250,50,1,6,427,427,427,25,125,125,warmth,ten,Low,Unrelated,Transparent,Consonant
2,28,1,260,60,1,6,501,501,501,26,126,126,fourth,free,Low,Unrelated,Transparent,Consonant
2,28,1,247,47,1,6,466,466,466,27,127,127,boyhood,king,Low,Unrelated,Transparent,Consonant
2,28,1,202,2,1,6,551,551,551,28,128,128,eleventh,sap,Low,Unrelated,Transparent,Consonant
2,28,1,368,168,1,6,590,590,590,29,129,129,sixth,earth,Low,Unrelated,Transparent,Consonant
2,28,1,356,156,1,6,404,404,404,30,130,130,duckling,grow,Low,Unrelated,Transparent,Consonant
2,28,1,321,121,0,5,599.557,,540,31,131,131,stardom,serf,Low,Unrelated,Transparent,Consonant
2,28,1,254,54,1,6,483,483,483,32,132,132,manhood,heal,Low,Unrelated,Transparent,Consonant
1,28,1,46,46,1,6,505,505,505,33,133,133,classify,cash,Low,Unrelated,Transparent,Vowel
1,28,1,148,148,0,5,599.557,,529,34,134,134,hotelier,solid,Low,Unrelated,Transparent,Vowel
1,28,1,56,56,1,6,509,509,509,35,135,135,marketeer,fort,Low,Unrelated,Transparent,Vowel
1,28,1,58,58,1,6,503,503,503,36,136,136,justify,profit,Low,Unrelated,Transparent,Vowel
1,28,1,54,54,0,5,599.557,,476,37,137,137,courtier,direct,Low,Unrelated,Transparent,Vowel
1,28,1,162,162,1,6,544,544,544,38,138,138,nullify,arm,Low,Unrelated,Transparent,Vowel
1,28,1,197,197,1,6,461,461,461,39,139,139,racketeer,acid,Low,Unrelated,Transparent,Vowel
1,28,1,70,70,0,5,599.557,,413,40,140,140,musketeer,front,Low,Unrelated,Transparent,Vowel
1,28,1,196,196,1,6,584,584,584,41,141,141,clothier,humid,Low,Unrelated,Transparent,Vowel
2,28,1,288,88,1,6,515,515,515,42,142,142,cashier,class,Low,Unrelated,Transparent,Vowel
2,28,1,215,15,1,6,498,498,498,43,143,143,solidify,hotel,Low,Unrelated,Transparent,Vowel
2,28,1,264,64,1,6,590,590,590,44,144,144,fortify,market,Low,Unrelated,Transparent,Vowel
2,28,1,396,196,1,6,542,542,542,45,145,145,profiteer,just,Low,Unrelated,Transparent,Vowel
2,28,1,314,114,1,6,546,546,546,46,146,146,directory,court,Low,Unrelated,Transparent,Vowel
2,28,1,266,66,1,6,527,527,527,47,147,147,armory,null,Low,Unrelated,Transparent,Vowel
2,28,1,338,138,0,5,599.557,,408,48,148,148,acidify,racket,Low,Unrelated,Transparent,Vowel
2,28,1,262,62,1,6,742,742,742,49,149,149,frontier,musket,Low,Unrelated,Transparent,Vowel
2,28,1,261,61,1,6,405,405,405,50,150,150,humidify,cloth,Low,Unrelated,Transparent,Vowel
1,28,1,116,116,1,6,667,667,667,51,151,151,imply,wit,High,Unrelated,Opaque,Consonant
2,28,1,350,150,1,6,490,490,490,52,152,152,witness,imp,High,Unrelated,Opaque,Consonant
1,28,1,7,7,0,5,599.557,,667,53,153,153,flower,list,High,Unrelated,Opaque,Vowel
1,28,1,179,179,1,6,540,540,540,54,154,154,traitor,past,High,Unrelated,Opaque,Vowel
1,28,1,64,64,1,6,386,386,386,55,155,155,limber,ban,High,Unrelated,Opaque,Vowel
1,28,1,14,14,1,6,762,762,762,56,156,156,hunger,heath,High,Unrelated,Opaque,Vowel
1,28,1,190,190,1,6,421,421,421,57,157,157,pollen,mist,High,Unrelated,Opaque,Vowel
1,28,1,161,161,1,6,467,467,467,58,158,158,vanish,rapt,High,Unrelated,Opaque,Vowel
2,28,1,380,180,1,6,361,361,361,59,159,159,listen,flow,High,Unrelated,Opaque,Vowel
2,28,1,339,139,0,5,599.557,,512,60,160,160,pastor,trait,High,Unrelated,Opaque,Vowel
2,28,1,325,125,1,6,748,748,748,61,161,161,banish,limb,High,Unrelated,Opaque,Vowel
2,28,1,316,116,1,6,578,578,578,62,162,162,heathen,hung,High,Unrelated,Opaque,Vowel
2,28,1,221,21,1,6,412,412,412,63,163,163,mister,poll,High,Unrelated,Opaque,Vowel
2,28,1,313,113,0,5,599.557,,433,64,164,164,raptor,van,High,Unrelated,Opaque,Vowel
1,28,1,69,69,1,6,384,384,384,65,165,165,weakness,help,High,Unrelated,Transparent,Consonant
1,28,1,38,38,1,6,485,485,485,66,166,166,greatly,chief,High,Unrelated,Transparent,Consonant
1,28,1,137,137,1,6,361,361,361,67,167,167,illness,strong,High,Unrelated,Transparent,Consonant
1,28,1,141,141,1,6,394,394,394,68,168,168,calmness,deaf,High,Unrelated,Transparent,Consonant
1,28,1,11,11,1,6,476,476,476,69,169,169,deathlike,dead,High,Unrelated,Transparent,Consonant
1,28,1,50,50,1,6,475,475,475,70,170,170,waiflike,sick,High,Unrelated,Transparent,Consonant
1,28,1,20,20,1,6,573,573,573,71,171,171,highly,worth,High,Unrelated,Transparent,Consonant
1,28,1,144,144,1,6,575,575,575,72,172,172,stainless,thank,High,Unrelated,Transparent,Consonant
1,28,1,74,74,1,6,391,391,391,73,173,173,warlike,tooth,High,Unrelated,Transparent,Consonant
2,28,1,280,80,1,6,442,442,442,74,174,174,helpless,weak,High,Unrelated,Transparent,Consonant
2,28,1,224,24,1,6,565,565,565,75,175,175,chiefly,great,High,Unrelated,Transparent,Consonant
2,28,1,346,146,1,6,465,465,465,76,176,176,strongly,ill,High,Unrelated,Transparent,Consonant
2,28,1,305,105,1,6,599.557,1056,1056,77,177,177,deafness,calm,High,Unrelated,Transparent,Consonant
2,28,1,381,181,1,6,425,425,425,78,178,178,deadly,death,High,Unrelated,Transparent,Consonant
2,28,1,270,70,0,5,599.557,,671,79,179,179,sickness,waif,High,Unrelated,Transparent,Consonant
2,28,1,371,171,1,6,447,447,447,80,180,180,worthless,high,High,Unrelated,Transparent,Consonant
2,28,1,324,124,1,6,429,429,429,81,181,181,thankless,stain,High,Unrelated,Transparent,Consonant
2,28,1,398,198,1,6,421,421,421,82,182,182,toothless,war,High,Unrelated,Transparent,Consonant
1,28,1,5,5,0,5,599.557,,458,83,183,183,drawer,tract,High,Unrelated,Transparent,Vowel
1,28,1,95,95,1,6,405,405,405,84,184,184,greenish,sculpt,High,Unrelated,Transparent,Vowel
1,28,1,77,77,1,6,611,611,611,85,185,185,bookish,self,High,Unrelated,Transparent,Vowel
1,28,1,48,48,1,6,474,474,474,86,186,186,drunken,fresh,High,Unrelated,Transparent,Vowel
1,28,1,60,60,1,6,640,640,640,87,187,187,foolish,debt,High,Unrelated,Transparent,Vowel
1,28,1,34,34,1,6,691,691,691,88,188,188,freakish,pray,High,Unrelated,Transparent,Vowel
1,28,1,124,124,1,6,542,542,542,89,189,189,flaxen,profess,High,Unrelated,Transparent,Vowel
1,28,1,153,153,1,6,480,480,480,90,190,190,hunter,soft,High,Unrelated,Transparent,Vowel
1,28,1,86,86,1,6,404,404,404,91,191,191,sailor,fast,High,Unrelated,Transparent,Vowel
2,28,1,259,59,1,6,477,477,477,92,192,192,tractor,draw,High,Unrelated,Transparent,Vowel
2,28,1,279,79,1,6,426,426,426,93,193,193,sculptor,green,High,Unrelated,Transparent,Vowel
2,28,1,360,160,1,6,469,469,469,94,194,194,selfish,book,High,Unrelated,Transparent,Vowel
2,28,1,330,130,1,6,405,405,405,95,195,195,freshen,drunk,High,Unrelated,Transparent,Vowel
2,28,1,395,195,1,6,437,437,437,96,196,196,debtor,fool,High,Unrelated,Transparent,Vowel
2,28,1,212,12,1,6,410,410,410,97,197,197,prayer,freak,High,Unrelated,Transparent,Vowel
2,28,1,383,183,1,6,490,490,490,98,198,198,professor,flax,High,Unrelated,Transparent,Vowel
2,28,1,220,20,1,6,443,443,443,99,199,199,soften,hunt,High,Unrelated,Transparent,Vowel
2,28,1,234,34,1,6,455,455,455,100,200,200,fasten,sail,High,Unrelated,Transparent,Vowel
2,29,1,323,123,1,6,750,750,750,1,1,1,breadth,bread,Low,Related,Opaque,Consonant
2,29,1,385,185,1,6,877,877,877,2,2,2,hearth,hear,Low,Related,Opaque,Consonant
2,29,1,241,41,1,6,451,451,451,3,3,3,youth,you,Low,Related,Opaque,Consonant
1,29,1,192,192,1,6,569,569,569,4,4,4,kindling,kind,Low,Related,Opaque,Consonant
1,29,1,169,169,1,6,650,650,650,5,5,5,dumpling,dump,Low,Related,Opaque,Consonant
1,29,1,60,60,1,6,707,707,707,6,6,6,random,ran,Low,Related,Opaque,Consonant
1,29,1,81,81,1,6,729,729,729,7,7,7,dearth,dear,Low,Related,Opaque,Consonant
2,29,1,271,71,1,6,474,474,474,8,8,8,career,car,Low,Related,Opaque,Vowel
2,29,1,265,65,1,6,753,753,753,9,9,9,ratify,rat,Low,Related,Opaque,Vowel
2,29,1,309,109,1,6,599.557,1051,1051,10,10,10,factory,fact,Low,Related,Opaque,Vowel
2,29,1,296,96,1,6,487,487,487,11,11,11,pillory,pill,Low,Related,Opaque,Vowel
1,29,1,170,170,1,6,599.557,1214,1214,12,12,12,hickory,hick,Low,Related,Opaque,Vowel
1,29,1,61,61,1,6,887,887,887,13,13,13,auditory,audit,Low,Related,Opaque,Vowel
1,29,1,140,140,1,6,552,552,552,14,14,14,testify,test,Low,Related,Opaque,Vowel
2,29,1,294,94,1,6,528,528,528,15,15,15,seedling,seed,Low,Related,Transparent,Consonant
2,29,1,238,38,1,6,603,603,603,16,16,16,warmth,warm,Low,Related,Transparent,Consonant
2,29,1,390,190,1,6,542,542,542,17,17,17,fourth,four,Low,Related,Transparent,Consonant
2,29,1,400,200,1,6,760,760,760,18,18,18,boyhood,boy,Low,Related,Transparent,Consonant
2,29,1,384,184,1,6,492,492,492,19,19,19,eleventh,eleven,Low,Related,Transparent,Consonant
2,29,1,214,14,1,6,581,581,581,20,20,20,sixth,six,Low,Related,Transparent,Consonant
2,29,1,343,143,1,6,523,523,523,21,21,21,duckling,duck,Low,Related,Transparent,Consonant
2,29,1,310,110,1,6,883,883,883,22,22,22,stardom,star,Low,Related,Transparent,Consonant
2,29,1,377,177,1,6,458,458,458,23,23,23,manhood,man,Low,Related,Transparent,Consonant
1,29,1,92,92,0,5,599.557,,722,24,24,24,boredom,bore,Low,Related,Transparent,Consonant
1,29,1,91,91,1,6,566,566,566,25,25,25,tenth,ten,Low,Related,Transparent,Consonant
1,29,1,133,133,1,6,434,434,434,26,26,26,freedom,free,Low,Related,Transparent,Consonant
1,29,1,154,154,0,5,599.557,,599,27,27,27,kingdom,king,Low,Related,Transparent,Consonant
1,29,1,135,135,0,5,599.557,,459,28,28,28,sapling,sap,Low,Related,Transparent,Consonant
1,29,1,30,30,1,6,525,525,525,29,29,29,earthling,earth,Low,Related,Transparent,Consonant
1,29,1,164,164,1,6,524,524,524,30,30,30,growth,grow,Low,Related,Transparent,Consonant
1,29,1,20,20,1,6,599.557,1032,1032,31,31,31,serfdom,serf,Low,Related,Transparent,Consonant
1,29,1,111,111,1,6,535,535,535,32,32,32,health,heal,Low,Related,Transparent,Consonant
2,29,1,352,152,1,6,701,701,701,33,33,33,cashier,cash,Low,Related,Transparent,Vowel
2,29,1,246,46,1,6,828,828,828,34,34,34,solidify,solid,Low,Related,Transparent,Vowel
2,29,1,338,138,1,6,602,602,602,35,35,35,fortify,fort,Low,Related,Transparent,Vowel
2,29,1,208,8,1,6,627,627,627,36,36,36,profiteer,profit,Low,Related,Transparent,Vowel
2,29,1,317,117,1,6,693,693,693,37,37,37,directory,direct,Low,Related,Transparent,Vowel
2,29,1,250,50,1,6,597,597,597,38,38,38,armory,arm,Low,Related,Transparent,Vowel
2,29,1,268,68,1,6,570,570,570,39,39,39,acidify,acid,Low,Related,Transparent,Vowel
2,29,1,379,179,1,6,507,507,507,40,40,40,frontier,front,Low,Related,Transparent,Vowel
2,29,1,283,83,1,6,573,573,573,41,41,41,humidify,humid,Low,Related,Transparent,Vowel
1,29,1,141,141,1,6,413,413,413,42,42,42,classify,class,Low,Related,Transparent,Vowel
1,29,1,155,155,1,6,532,532,532,43,43,43,hotelier,hotel,Low,Related,Transparent,Vowel
1,29,1,106,106,1,6,488,488,488,44,44,44,marketeer,market,Low,Related,Transparent,Vowel
1,29,1,179,179,1,6,607,607,607,45,45,45,justify,just,Low,Related,Transparent,Vowel
1,29,1,178,178,1,6,506,506,506,46,46,46,courtier,court,Low,Related,Transparent,Vowel
1,29,1,103,103,1,6,724,724,724,47,47,47,nullify,null,Low,Related,Transparent,Vowel
1,29,1,11,11,1,6,728,728,728,48,48,48,racketeer,racket,Low,Related,Transparent,Vowel
1,29,1,58,58,0,5,599.557,,818,49,49,49,musketeer,musket,Low,Related,Transparent,Vowel
1,29,1,165,165,1,6,953,953,953,50,50,50,clothier,cloth,Low,Related,Transparent,Vowel
