Subject,Trigger,Prime,List,Target,StemID,Correct_Response,Target.RESP,Target.ACC,Target.RT,Target.RT.trm.err
30,84,sculptor,List2,sculpt,84,6,6,1,890,890
30,85,selfish,List2,self,85,6,6,1,602,602
30,86,freshen,List2,fresh,86,6,6,1,395,395
30,87,debtor,List2,debt,87,6,6,1,476,476
30,88,prayer,List2,pray,88,6,6,1,484,484
30,89,professor,List2,profess,89,6,6,1,654,654
30,90,soften,List2,soft,90,6,6,1,477,477
30,91,fasten,List2,fast,91,6,6,1,423,423
30,92,drawer,List1,draw,92,6,6,1,521,521
30,93,greenish,List1,green,93,6,6,1,395,395
30,94,bookish,List1,book,94,6,6,1,457,457
30,95,drunken,List1,drunk,95,6,6,1,636,636
30,96,foolish,List1,fool,96,6,6,1,519,519
30,97,freakish,List1,freak,97,6,6,1,626,626
30,98,flaxen,List1,flax,98,6,6,1,722,722
30,99,hunter,List1,hunt,99,6,6,1,589,589
30,100,sailor,List1,sail,100,6,6,1,510,510
30,101,kindling,List1,bread,1,6,6,1,452,452
30,102,dumpling,List1,hear,2,6,6,1,546,546
30,103,random,List1,you,3,6,6,1,614,614
30,104,breadth,List2,kind,4,6,6,1,482,482
30,105,hearth,List2,dump,5,6,6,1,990,990
30,106,youth,List2,ran,6,6,6,1,492,492
30,107,pillory,List2,dear,7,6,6,1,496,496
30,108,hickory,List1,car,8,6,6,1,506,506
30,109,auditory,List1,rat,9,6,6,1,645,645
30,110,testify,List1,fact,10,6,6,1,981,981
30,111,dearth,List1,pill,11,6,6,1,712,712
30,112,career,List2,hick,12,6,6,1,549,549
30,113,ratify,List2,audit,13,6,6,1,893,893
30,114,factory,List2,test,14,6,6,1,484,484
30,115,boredom,List1,seed,15,6,6,1,462,462
30,116,tenth,List1,warm,16,6,6,1,430,430
30,117,freedom,List1,four,17,6,6,1,425,425
30,118,kingdom,List1,boy,18,6,6,1,616,616
30,119,sapling,List1,eleven,19,6,6,1,468,468
30,120,earthling,List1,six,20,6,6,1,527,527
30,121,growth,List1,duck,21,6,6,1,562,562
30,122,serfdom,List1,star,22,6,6,1,569,569
30,123,health,List1,man,23,6,6,1,441,441
30,124,seedling,List2,bore,24,6,6,1,503,503
30,125,warmth,List2,ten,25,6,6,1,450,450
30,126,fourth,List2,free,26,6,6,1,491,491
30,127,boyhood,List2,king,27,6,6,1,463,463
30,128,eleventh,List2,sap,28,6,6,1,590,590
30,129,sixth,List2,earth,29,6,6,1,486,486
30,130,duckling,List2,grow,30,6,6,1,409,409
30,131,stardom,List2,serf,31,6,5,0,525,NA
30,132,manhood,List2,heal,32,6,6,1,481,481
30,133,classify,List1,cash,33,6,6,1,546,546
30,134,hotelier,List1,solid,34,6,6,1,680,680
30,135,marketeer,List1,fort,35,6,6,1,631,631
30,136,justify,List1,profit,36,6,6,1,490,490
30,137,courtier,List1,direct,37,6,5,0,533,NA
30,138,nullify,List1,arm,38,6,6,1,549,549
30,139,racketeer,List1,acid,39,6,6,1,630,630
30,140,musketeer,List1,front,40,6,6,1,494,494
30,141,clothier,List1,humid,41,6,6,1,593,593
30,142,cashier,List2,class,42,6,6,1,700,700
30,143,solidify,List2,hotel,43,6,6,1,515,515
30,144,fortify,List2,market,44,6,6,1,522,522
30,145,profiteer,List2,just,45,6,6,1,462,462
30,146,directory,List2,court,46,6,6,1,604,604
30,147,armory,List2,null,47,6,6,1,608,608
30,148,acidify,List2,racket,48,6,6,1,462,462
30,149,frontier,List2,musket,49,6,6,1,537,537
30,150,humidify,List2,cloth,50,6,6,1,720,720
30,151,imply,List1,wit,51,6,6,1,674,674
30,152,witness,List2,imp,52,6,5,0,512,NA
30,153,flower,List1,list,53,6,6,1,578,578
30,154,traitor,List1,past,54,6,6,1,524,524
30,155,limber,List1,ban,55,6,6,1,549,549
30,156,hunger,List1,heath,56,6,6,1,509,509
30,157,pollen,List1,mist,57,6,6,1,573,573
30,158,vanish,List1,rapt,58,6,5,0,663,NA
30,159,listen,List2,flow,59,6,6,1,657,657
30,160,pastor,List2,trait,60,6,6,1,548,548
30,161,banish,List2,limb,61,6,6,1,1437,NA
30,162,heathen,List2,hung,62,6,6,1,407,407
30,163,mister,List2,poll,63,6,6,1,446,446
30,164,raptor,List2,van,64,6,6,1,641,641
30,165,weakness,List1,help,65,6,6,1,716,716
30,166,greatly,List1,chief,66,6,6,1,527,527
30,167,illness,List1,strong,67,6,6,1,573,573
30,168,calmness,List1,deaf,68,6,6,1,407,407
30,169,deathlike,List1,dead,69,6,6,1,487,487
30,170,waiflike,List1,sick,70,6,6,1,653,653
30,171,highly,List1,worth,71,6,6,1,493,493
30,172,stainless,List1,thank,72,6,6,1,588,588
30,173,warlike,List1,tooth,73,6,6,1,489,489
30,174,helpless,List2,weak,74,6,6,1,484,484
30,175,chiefly,List2,great,75,6,6,1,461,461
30,176,strongly,List2,ill,76,6,6,1,646,646
30,177,deafness,List2,calm,77,6,6,1,469,469
30,178,deadly,List2,death,78,6,6,1,397,397
30,179,sickness,List2,waif,79,6,5,0,752,NA
30,180,worthless,List2,high,80,6,6,1,471,471
30,181,thankless,List2,stain,81,6,6,1,605,605
30,182,toothless,List2,war,82,6,6,1,400,400
30,183,drawer,List1,tract,83,6,6,1,584,584
30,184,greenish,List1,sculpt,84,6,6,1,651,651
30,185,bookish,List1,self,85,6,6,1,479,479
30,186,drunken,List1,fresh,86,6,6,1,607,607
30,187,foolish,List1,debt,87,6,6,1,594,594
30,188,freakish,List1,pray,88,6,6,1,484,484
30,189,flaxen,List1,profess,89,6,5,0,1033,NA
30,190,hunter,List1,soft,90,6,6,1,522,522
30,191,sailor,List1,fast,91,6,6,1,514,514
30,192,tractor,List2,draw,92,6,6,1,481,481
30,193,sculptor,List2,green,93,6,6,1,397,397
30,194,selfish,List2,book,94,6,6,1,418,418
30,195,freshen,List2,drunk,95,6,6,1,431,431
30,196,debtor,List2,fool,96,6,6,1,456,456
30,197,prayer,List2,freak,97,6,6,1,456,456
30,198,professor,List2,flax,98,6,6,1,460,460
30,199,soften,List2,hunt,99,6,6,1,519,519
30,200,fasten,List2,sail,100,6,6,1,526,526
30,245,garaging,List2,garag,142,5,5,1,577,577
30,245,chevalier,List1,cheval,103,5,5,1,698,698
30,245,dandify,List1,dand,117,5,5,1,624,624
30,245,carbineer,List1,carbin,122,5,5,1,692,692
30,245,carnify,List1,carn,150,5,6,0,612,NA
30,245,sibling,List1,sib,146,5,5,1,696,696
30,245,adulatory,List1,adulat,105,5,5,1,693,693
30,245,refectory,List1,refect,129,5,5,1,990,990
30,245,revisory,List1,revis,130,5,5,1,562,562
30,245,dormitory,List1,dormit,109,5,5,1,613,613
30,245,gustatory,List1,gustat,125,5,5,1,806,806
30,245,wisdom,List1,wis,147,5,5,1,617,617
30,245,signatory,List1,signat,132,5,5,1,670,670
30,245,mutineer,List1,mutin,113,5,5,1,786,786
30,245,donatory,List1,donat,123,5,5,1,551,551
30,245,brigadier,List1,brigad,102,5,5,1,564,564
30,245,excretory,List1,excret,124,5,6,0,728,NA
30,245,veneer,List1,ven,120,5,6,0,929,NA
30,245,modify,List1,mod,139,5,6,0,554,NA
30,245,corporify,List1,corpor,115,5,5,1,787,787
30,245,piscatory,List1,piscat,144,5,5,1,663,663
30,245,calorify,List1,calor,135,5,6,0,804,NA
30,245,sensify,List1,sens,119,5,5,1,1312,NA
30,245,diabolify,List1,diabol,137,5,5,1,594,594
30,245,reindeer,List1,reind,121,5,5,1,611,611
30,245,terrify,List1,terr,142,5,5,1,545,545
30,245,celestify,List1,celest,114,5,5,1,749,749
30,245,purgatory,List1,purgat,127,5,5,1,590,590
30,245,domineer,List1,domin,112,5,6,0,399,NA
30,245,calcify,List1,calc,134,5,5,1,712,712
30,245,monitory,List1,monit,126,5,5,1,566,566
30,245,territory,List1,territ,111,5,5,1,539,539
30,245,arbory,List1,arb,107,5,5,1,551,551
30,245,alkalify,List1,alkal,133,5,5,1,644,644
30,245,olfactory,List1,olfact,110,5,5,1,624,624
30,245,stratify,List1,strat,141,5,5,1,593,593
30,245,damnatory,List1,damnat,143,5,5,1,626,626
30,245,daintify,List1,daint,116,5,5,1,656,656
30,245,chandelier,List1,chandel,104,5,5,1,677,677
30,245,darling,List1,dar,145,5,5,1,687,687
30,245,curatory,List1,curat,108,5,5,1,594,594
30,245,offertory,List1,offert,148,5,5,1,585,585
30,245,amatory,List1,amat,106,5,5,1,528,528
30,245,senatory,List1,senat,131,5,5,1,579,579
30,245,prettify,List1,prett,140,5,5,1,794,794
30,245,fructify,List1,fruct,118,5,5,1,703,703
30,245,capacify,List1,capac,136,5,5,1,536,536
30,245,cavalier,List1,caval,101,5,5,1,560,560
30,245,crematory,List1,cremat,149,5,5,1,543,543
30,245,rectory,List1,rect,128,5,5,1,673,673
30,245,horrify,List1,horr,138,5,5,1,587,587
30,245,grating,List2,grat,145,5,5,1,562,562
30,245,culpatory,List2,culpat,116,5,5,1,549,549
30,245,emulsify,List2,emuls,124,5,5,1,478,478
30,245,comelier,List2,comel,111,5,5,1,671,671
30,245,nuttier,List2,nutt,134,5,5,1,792,792
30,245,terrify,List2,terr,140,5,5,1,570,570
30,245,peskier,List2,pesk,135,5,6,0,723,NA
30,245,gouging,List2,goug,144,5,5,1,603,603
30,245,forcing,List2,forc,127,5,5,1,516,516
30,245,competing,List2,compet,113,5,5,1,604,604
30,245,impeding,List2,imped,147,5,5,1,566,566
30,245,gliding,List2,glid,143,5,5,1,582,582
30,245,candify,List2,cand,106,5,5,1,543,543
30,245,certify,List2,cert,108,5,5,1,592,592
30,245,dandify,List2,dand,117,5,5,1,561,561
30,245,crating,List2,crat,115,5,5,1,514,514
30,245,blaming,List2,blam,105,5,5,1,802,802
30,245,stratify,List2,strat,139,5,5,1,570,570
30,245,conditory,List2,condit,114,5,5,1,420,420
30,245,merging,List2,merg,149,5,5,1,501,501
30,245,apprising,List2,appris,103,5,5,1,581,581
30,245,clumsier,List2,clums,110,5,5,1,543,543
30,245,ropier,List2,rop,138,5,6,0,536,NA
30,245,flimsier,List2,flims,126,5,5,1,514,514
30,245,emulatory,List2,emulat,123,5,5,1,546,546
30,245,lonelier,List2,lonel,131,5,5,1,642,642
30,245,monitory,List2,monit,132,5,5,1,523,523
30,245,parading,List2,parad,150,5,5,1,579,579
30,245,capturing,List2,captur,107,5,5,1,851,851
30,245,droning,List2,dron,121,5,5,1,524,524
30,245,felicify,List2,felic,125,5,5,1,476,476
30,245,nippier,List2,nipp,133,5,5,1,582,582
30,245,clarify,List2,clar,109,5,5,1,583,583
30,245,dilatory,List2,dilat,118,5,5,1,520,520
30,245,arising,List2,aris,104,5,5,1,529,529
30,245,purifier,List2,purif,137,5,5,1,602,602
30,245,dinkier,List2,dink,119,5,6,0,508,NA
30,245,territory,List2,territ,141,5,5,1,557,557
30,245,amusing,List2,amus,102,5,5,1,638,638
30,245,lopping,List2,lopp,148,5,5,1,606,606
30,245,hiking,List2,hik,146,5,5,1,567,567
30,245,comparing,List2,compar,112,5,5,1,792,792
30,245,punitory,List2,punit,136,5,5,1,440,440
30,245,fumify,List2,fum,129,5,5,1,449,449
30,245,dizzier,List2,dizz,120,5,5,1,482,482
30,245,forging,List2,forg,128,5,5,1,548,548
30,245,amplifier,List2,amplif,101,5,5,1,734,734
30,245,emptier,List2,empt,122,5,5,1,543,543
30,245,hortatory,List2,hortat,130,5,5,1,519,519
30,246,sprawly,List1,spraw,191,5,6,0,603,NA
30,246,sprightly,List1,spright,156,5,6,0,663,NA
30,246,varnish,List1,varn,160,5,5,1,688,688
30,246,birth,List1,bir,186,5,5,1,535,535
30,246,dander,List1,dand,182,5,5,1,632,632
30,246,condor,List1,cond,194,5,5,1,627,627
30,246,creator,List1,creat,165,5,5,1,732,732
30,246,thunder,List1,thund,176,5,5,1,600,600
30,246,corridor,List1,corrid,164,5,5,1,769,769
30,246,cluster,List1,clust,183,5,5,1,597,597
30,246,hamper,List1,hamp,180,5,6,0,463,NA
30,246,eternish,List1,etern,151,5,5,1,712,712
30,246,clyster,List1,clyst,184,5,5,1,652,652
30,246,guinness,List1,guin,152,5,5,1,915,915
30,246,snakish,List1,snak,193,5,5,1,631,631
30,246,lichen,List1,lich,198,5,5,1,878,878
30,246,bachelor,List1,bachel,163,5,5,1,719,719
30,246,realtor,List1,realt,166,5,6,0,508,NA
30,246,tinder,List1,tind,200,5,5,1,649,649
30,246,women,List1,wom,199,5,5,1,789,789
30,246,semester,List1,semest,179,5,5,1,634,634
30,246,purply,List1,purp,189,5,6,0,574,NA
30,246,brinish,List1,brin,157,5,5,1,630,630
30,246,pamper,List1,pamp,178,5,5,1,647,647
30,246,brackish,List1,brack,192,5,6,0,899,NA
30,246,spindly,List1,spind,190,5,6,0,464,NA
30,246,burden,List1,burd,168,5,5,1,924,924
30,246,smoulder,List1,smould,173,5,5,1,679,679
30,246,spearmen,List1,spearm,169,5,6,0,464,NA
30,246,spinster,List1,spinst,174,5,5,1,657,657
30,246,mirror,List1,mirr,197,5,6,0,829,NA
30,246,broiden,List1,broid,167,5,5,1,577,577
30,246,grizzly,List1,grizz,155,5,5,1,710,710
30,246,monger,List1,mong,177,5,5,1,582,582
30,246,betroth,List1,betro,185,5,5,1,579,579
30,246,flemish,List1,flem,158,5,6,0,594,NA
30,246,brambly,List1,bramb,154,5,5,1,694,694
30,246,harbor,List1,harb,196,5,5,1,603,603
30,246,jasper,List1,jasp,181,5,5,1,604,604
30,246,aviator,List1,aviat,162,5,5,1,708,708
30,246,comply,List1,comp,188,5,5,1,605,605
30,246,stamen,List1,stam,171,5,5,1,566,566
30,246,simply,List1,simp,153,5,6,0,515,NA
30,246,skirmish,List1,skirm,159,5,6,0,450,NA
30,246,curator,List1,curat,195,5,5,1,504,504
30,246,aspirator,List1,aspirat,161,5,5,1,491,491
30,246,belly,List1,bel,187,5,5,1,686,686
30,246,spoken,List1,spok,170,5,5,1,659,659
30,246,tamper,List1,tamp,175,5,5,1,592,592
30,246,trouser,List1,trous,172,5,5,1,618,618
30,246,rally,List2,ral,171,5,5,1,601,601
30,246,equably,List2,equab,168,5,5,1,586,586
30,246,colly,List2,col,166,5,5,1,466,466
30,246,humbly,List2,humb,170,5,5,1,659,659
30,246,literator,List2,literat,191,5,5,1,651,651
30,246,accusor,List2,accus,181,5,5,1,572,572
30,246,devisor,List2,devis,188,5,5,1,604,604
30,246,brazen,List2,braz,152,5,5,1,717,717
30,246,guinness,List2,guin,179,5,5,1,767,767
30,246,barmen,List2,barm,151,5,5,1,642,642
30,246,dishevely,List2,disheve,167,5,5,1,618,618
30,246,baroness,List2,baro,177,5,5,1,573,573
30,246,variably,List2,variab,176,5,5,1,533,533
30,246,terribly,List2,terrib,197,5,5,1,502,502
30,246,recaptor,List2,recapt,193,5,5,1,606,606
30,246,wiggly,List2,wigg,200,5,5,1,519,519
30,246,spindly,List2,spind,172,5,6,0,840,NA
30,246,fifteen,List2,fifte,154,5,5,1,617,617
30,246,suitably,List2,suitab,173,5,5,1,506,506
30,246,author,List2,auth,184,5,5,1,523,523
30,246,stolen,List2,stol,158,5,5,1,507,507
30,246,worsen,List2,wors,159,5,5,1,523,523
30,246,tremor,List2,trem,195,5,5,1,468,468
30,246,redactor,List2,redact,194,5,5,1,526,526
30,246,deaconess,List2,deaco,178,5,5,1,599,599
30,246,haziness,List2,hazi,180,5,5,1,583,583
30,246,writhen,List2,writh,160,5,5,1,561,561
30,246,tolerably,List2,tolerab,198,5,5,1,579,579
30,246,cursor,List2,curs,187,5,5,1,477,477
30,246,trembly,List2,tremb,175,5,5,1,557,557
30,246,bimonthly,List2,bimonth,165,5,5,1,542,542
30,246,censor,List2,cens,186,5,5,1,585,585
30,246,broken,List2,brok,153,5,5,1,506,506
30,246,treacly,List2,treac,174,5,5,1,483,483
30,246,paritor,List2,parit,192,5,5,1,499,499
30,246,blemish,List2,blem,161,5,5,1,627,627
30,246,volubly,List2,volub,199,5,5,1,515,515
30,246,gotten,List2,gott,155,5,5,1,516,516
30,246,aviator,List2,aviat,185,5,5,1,503,503
30,246,angrily,List2,angri,164,5,5,1,567,567
30,246,advisor,List2,advis,182,5,5,1,496,496
30,246,kitchen,List2,kitch,157,5,5,1,639,639
30,246,happen,List2,happ,156,5,5,1,456,456
30,246,glibly,List2,glib,169,5,5,1,505,505
30,246,emperor,List2,emper,189,5,5,1,441,441
30,246,alluminor,List2,allumin,183,5,5,1,635,635
30,246,vector,List2,vect,196,5,5,1,677,677
30,246,guarantor,List2,guarant,190,5,5,1,598,598
30,246,furbish,List2,furb,162,5,5,1,535,535
30,246,skirmish,List2,skirm,163,5,6,0,624,NA
31,1,breadth,List2,bread,1,6,6,1,556,556
31,2,hearth,List2,hear,2,6,6,1,1603,NA
31,3,youth,List2,you,3,6,6,1,895,895
31,4,kindling,List1,kind,4,6,6,1,773,773
31,5,dumpling,List1,dump,5,6,6,1,808,808
31,6,random,List1,ran,6,6,6,1,706,706
31,7,dearth,List1,dear,7,6,6,1,671,671
31,8,career,List2,car,8,6,6,1,820,820
31,9,ratify,List2,rat,9,6,6,1,996,996
31,10,factory,List2,fact,10,6,6,1,680,680
31,11,pillory,List2,pill,11,6,6,1,969,969
31,12,hickory,List1,hick,12,6,6,1,842,842
31,13,auditory,List1,audit,13,6,6,1,990,990
31,14,testify,List1,test,14,6,6,1,685,685
31,15,seedling,List2,seed,15,6,6,1,550,550
31,16,warmth,List2,warm,16,6,6,1,670,670
31,17,fourth,List2,four,17,6,6,1,1359,NA
31,18,boyhood,List2,boy,18,6,6,1,701,701
31,19,eleventh,List2,eleven,19,6,6,1,510,510
31,20,sixth,List2,six,20,6,6,1,531,531
31,21,duckling,List2,duck,21,6,6,1,553,553
31,22,stardom,List2,star,22,6,6,1,545,545
31,23,manhood,List2,man,23,6,6,1,837,837
31,24,boredom,List1,bore,24,6,6,1,725,725
31,25,tenth,List1,ten,25,6,6,1,841,841
31,26,freedom,List1,free,26,6,6,1,730,730
31,27,kingdom,List1,king,27,6,6,1,645,645
31,28,sapling,List1,sap,28,6,6,1,612,612
31,29,earthling,List1,earth,29,6,6,1,1080,1080
31,30,growth,List1,grow,30,6,6,1,716,716
31,31,serfdom,List1,serf,31,6,6,1,1141,1141
31,32,health,List1,heal,32,6,6,1,902,902
31,33,cashier,List2,cash,33,6,6,1,774,774
31,34,solidify,List2,solid,34,6,6,1,528,528
31,35,fortify,List2,fort,35,6,6,1,494,494
31,36,profiteer,List2,profit,36,6,6,1,1179,1179
31,37,directory,List2,direct,37,6,6,1,592,592
31,38,armory,List2,arm,38,6,6,1,547,547
31,39,acidify,List2,acid,39,6,6,1,679,679
31,40,frontier,List2,front,40,6,6,1,575,575
31,41,humidify,List2,humid,41,6,6,1,1135,1135
31,42,classify,List1,class,42,6,6,1,523,523
31,43,hotelier,List1,hotel,43,6,6,1,666,666
31,44,marketeer,List1,market,44,6,6,1,579,579
31,45,justify,List1,just,45,6,6,1,642,642
31,46,courtier,List1,court,46,6,6,1,846,846
31,47,nullify,List1,null,47,6,6,1,731,731
31,48,racketeer,List1,racket,48,6,6,1,720,720
31,49,musketeer,List1,musket,49,6,5,0,716,NA
31,50,clothier,List1,cloth,50,6,6,1,579,579
31,51,witness,List2,wit,51,6,6,1,1093,1093
31,52,imply,List1,imp,52,6,6,1,973,973
31,53,listen,List2,list,53,6,5,0,815,NA
31,54,pastor,List2,past,54,6,6,1,589,589
31,55,banish,List2,ban,55,6,6,1,641,641
31,56,heathen,List2,heath,56,6,6,1,823,823
31,57,mister,List2,mist,57,6,6,1,1114,1114
31,58,raptor,List2,rapt,58,6,6,1,656,656
31,59,flower,List1,flow,59,6,6,1,895,895
31,60,traitor,List1,trait,60,6,5,0,788,NA
31,61,limber,List1,limb,61,6,6,1,1641,NA
31,62,hunger,List1,hung,62,6,5,0,749,NA
31,63,pollen,List1,poll,63,6,5,0,1075,NA
31,64,vanish,List1,van,64,6,5,0,558,NA
31,65,helpless,List2,help,65,6,6,1,815,815
31,66,chiefly,List2,chief,66,6,6,1,659,659
31,67,strongly,List2,strong,67,6,6,1,786,786
31,68,deafness,List2,deaf,68,6,6,1,572,572
31,69,deadly,List2,dead,69,6,6,1,849,849
31,70,sickness,List2,sick,70,6,6,1,819,819
31,71,worthless,List2,worth,71,6,6,1,712,712
31,72,thankless,List2,thank,72,6,6,1,602,602
31,73,toothless,List2,tooth,73,6,6,1,549,549
31,74,weakness,List1,weak,74,6,6,1,894,894
31,75,greatly,List1,great,75,6,6,1,627,627
31,76,illness,List1,ill,76,6,6,1,665,665
31,77,calmness,List1,calm,77,6,6,1,540,540
31,78,deathlike,List1,death,78,6,6,1,636,636
31,79,waiflike,List1,waif,79,6,6,1,1004,1004
31,80,highly,List1,high,80,6,6,1,538,538
31,81,stainless,List1,stain,81,6,6,1,991,991
31,82,warlike,List1,war,82,6,6,1,479,479
31,83,tractor,List2,tract,83,6,6,1,849,849
31,84,sculptor,List2,sculpt,84,6,6,1,1272,NA
31,85,selfish,List2,self,85,6,6,1,756,756
31,86,freshen,List2,fresh,86,6,6,1,627,627
31,87,debtor,List2,debt,87,6,6,1,755,755
31,88,prayer,List2,pray,88,6,6,1,457,457
31,89,professor,List2,profess,89,6,5,0,885,NA
31,90,soften,List2,soft,90,6,6,1,1154,1154
31,91,fasten,List2,fast,91,6,6,1,508,508
31,92,drawer,List1,draw,92,6,6,1,927,927
31,93,greenish,List1,green,93,6,6,1,851,851
31,94,bookish,List1,book,94,6,6,1,526,526
31,95,drunken,List1,drunk,95,6,6,1,626,626
31,96,foolish,List1,fool,96,6,6,1,591,591
31,97,freakish,List1,freak,97,6,6,1,540,540
31,98,flaxen,List1,flax,98,6,6,1,623,623
31,99,hunter,List1,hunt,99,6,6,1,597,597
31,100,sailor,List1,sail,100,6,6,1,832,832
31,101,kindling,List1,bread,1,6,6,1,569,569
31,102,dumpling,List1,hear,2,6,6,1,630,630
31,103,random,List1,you,3,6,6,1,1408,NA
31,104,breadth,List2,kind,4,6,6,1,471,471
31,105,hearth,List2,dump,5,6,6,1,381,381
31,106,youth,List2,ran,6,6,6,1,592,592
31,107,pillory,List2,dear,7,6,6,1,1531,NA
31,108,hickory,List1,car,8,6,6,1,554,554
31,109,auditory,List1,rat,9,6,6,1,596,596
31,110,testify,List1,fact,10,6,6,1,778,778
31,111,dearth,List1,pill,11,6,6,1,612,612
31,112,career,List2,hick,12,6,6,1,986,986
31,113,ratify,List2,audit,13,6,5,0,609,NA
31,114,factory,List2,test,14,6,6,1,736,736
31,115,boredom,List1,seed,15,6,6,1,660,660
31,116,tenth,List1,warm,16,6,6,1,725,725
31,117,freedom,List1,four,17,6,6,1,902,902
31,118,kingdom,List1,boy,18,6,6,1,794,794
31,119,sapling,List1,eleven,19,6,6,1,736,736
31,120,earthling,List1,six,20,6,6,1,602,602
31,121,growth,List1,duck,21,6,6,1,1182,1182
31,122,serfdom,List1,star,22,6,6,1,809,809
31,123,health,List1,man,23,6,6,1,555,555
31,124,seedling,List2,bore,24,6,6,1,589,589
31,125,warmth,List2,ten,25,6,6,1,493,493
31,126,fourth,List2,free,26,6,6,1,524,524
31,127,boyhood,List2,king,27,6,6,1,961,961
31,128,eleventh,List2,sap,28,6,6,1,598,598
31,129,sixth,List2,earth,29,6,6,1,513,513
31,130,duckling,List2,grow,30,6,6,1,697,697
31,131,stardom,List2,serf,31,6,6,1,580,580
31,132,manhood,List2,heal,32,6,6,1,862,862
31,133,classify,List1,cash,33,6,6,1,1107,1107
31,134,hotelier,List1,solid,34,6,6,1,709,709
31,135,marketeer,List1,fort,35,6,6,1,953,953
31,136,justify,List1,profit,36,6,6,1,725,725
31,137,courtier,List1,direct,37,6,6,1,700,700
31,138,nullify,List1,arm,38,6,6,1,657,657
31,139,racketeer,List1,acid,39,6,6,1,753,753
31,140,musketeer,List1,front,40,6,6,1,695,695
31,141,clothier,List1,humid,41,6,6,1,566,566
31,142,cashier,List2,class,42,6,6,1,587,587
31,143,solidify,List2,hotel,43,6,6,1,855,855
31,144,fortify,List2,market,44,6,6,1,951,951
31,145,profiteer,List2,just,45,6,6,1,621,621
31,146,directory,List2,court,46,6,6,1,735,735
31,147,armory,List2,null,47,6,6,1,612,612
31,148,acidify,List2,racket,48,6,6,1,543,543
31,149,frontier,List2,musket,49,6,6,1,359,359
31,150,humidify,List2,cloth,50,6,6,1,591,591
31,151,imply,List1,wit,51,6,6,1,642,642
31,152,witness,List2,imp,52,6,6,1,1002,1002
31,153,flower,List1,list,53,6,6,1,971,971
31,154,traitor,List1,past,54,6,6,1,610,610
31,155,limber,List1,ban,55,6,6,1,654,654
31,156,hunger,List1,heath,56,6,6,1,1055,1055
31,157,pollen,List1,mist,57,6,6,1,657,657
31,158,vanish,List1,rapt,58,6,6,1,664,664
31,159,listen,List2,flow,59,6,6,1,740,740
31,160,pastor,List2,trait,60,6,6,1,961,961
31,161,banish,List2,limb,61,6,6,1,626,626
31,162,heathen,List2,hung,62,6,5,0,730,NA
31,163,mister,List2,poll,63,6,6,1,799,799
31,164,raptor,List2,van,64,6,6,1,643,643
31,165,weakness,List1,help,65,6,6,1,716,716
31,166,greatly,List1,chief,66,6,6,1,599,599
31,167,illness,List1,strong,67,6,6,1,532,532
31,168,calmness,List1,deaf,68,6,6,1,736,736
31,169,deathlike,List1,dead,69,6,6,1,613,613
31,170,waiflike,List1,sick,70,6,6,1,885,885
31,171,highly,List1,worth,71,6,6,1,865,865
31,172,stainless,List1,thank,72,6,6,1,774,774
31,173,warlike,List1,tooth,73,6,6,1,578,578
31,174,helpless,List2,weak,74,6,6,1,876,876
31,175,chiefly,List2,great,75,6,6,1,557,557
31,176,strongly,List2,ill,76,6,6,1,595,595
31,177,deafness,List2,calm,77,6,6,1,1065,1065
31,178,deadly,List2,death,78,6,6,1,766,766
31,179,sickness,List2,waif,79,6,6,1,623,623
31,180,worthless,List2,high,80,6,6,1,639,639
31,181,thankless,List2,stain,81,6,6,1,645,645
31,182,toothless,List2,war,82,6,6,1,488,488
31,183,drawer,List1,tract,83,6,6,1,811,811
31,184,greenish,List1,sculpt,84,6,6,1,576,576
31,185,bookish,List1,self,85,6,6,1,691,691
31,186,drunken,List1,fresh,86,6,6,1,578,578
31,187,foolish,List1,debt,87,6,6,1,552,552
31,188,freakish,List1,pray,88,6,6,1,711,711
31,189,flaxen,List1,profess,89,6,5,0,703,NA
31,190,hunter,List1,soft,90,6,6,1,562,562
31,191,sailor,List1,fast,91,6,6,1,653,653
31,192,tractor,List2,draw,92,6,6,1,720,720
31,193,sculptor,List2,green,93,6,6,1,582,582
31,194,selfish,List2,book,94,6,6,1,642,642
31,195,freshen,List2,drunk,95,6,6,1,683,683
31,196,debtor,List2,fool,96,6,6,1,732,732
31,197,prayer,List2,freak,97,6,6,1,537,537
31,198,professor,List2,flax,98,6,6,1,615,615
31,199,soften,List2,hunt,99,6,6,1,717,717
31,200,fasten,List2,sail,100,6,6,1,589,589
31,245,reindeer,List1,reind,121,5,5,1,1075,1075
31,245,calcify,List1,calc,134,5,5,1,1420,NA
31,245,prettify,List1,prett,140,5,5,1,865,865
31,245,arbory,List1,arb,107,5,5,1,718,718
31,245,amatory,List1,amat,106,5,5,1,772,772
31,245,excretory,List1,excret,124,5,5,1,815,815
31,245,stratify,List1,strat,141,5,5,1,694,694
31,245,offertory,List1,offert,148,5,5,1,816,816
31,245,calorify,List1,calor,135,5,5,1,822,822
31,245,territory,List1,territ,111,5,5,1,632,632
31,245,dandify,List1,dand,117,5,5,1,692,692
31,245,purgatory,List1,purgat,127,5,5,1,925,925
31,245,senatory,List1,senat,131,5,5,1,855,855
31,245,alkalify,List1,alkal,133,5,5,1,739,739
31,245,modify,List1,mod,139,5,6,0,1088,NA
